DataSeries,Nominal Price,Real Price,CPI,Year,Month,StandardSeries
"Whole Chicken, Chilled (Per Kilogram)",6.14,6.3652667917604004,96.461,2015,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.96,8.25203968443205,96.461,2015,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.74,6.987279833300505,96.461,2015,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.27,6.4137317280250405,97.759,2015,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.01,8.193619001831033,97.759,2015,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.06,7.2218414672817834,97.759,2015,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.15,6.386889740474189,96.291,2015,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.87,8.173141830492984,96.291,2015,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.03,7.300786158623341,96.291,2015,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.05,6.294215563878485,96.12,2015,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,8.322929671244278,96.12,2015,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.96,7.240948813982522,96.12,2015,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.17,6.359054696115514,97.027,2015,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.11,8.358498149999484,97.027,2015,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.98,7.1938738701598535,97.027,2015,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.11,6.271490890428535,97.425,2015,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.11,8.324352065691558,97.425,2015,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.93,7.113163972286374,97.425,2015,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",5.96,6.319785381785022,94.307,2015,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.78,8.249652729914004,94.307,2015,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,7.327133722841358,94.307,2015,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",5.94,6.293306210666836,94.386,2015,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.75,8.210963490348146,94.386,2015,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.93,7.342190579111309,94.386,2015,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.08,6.364226348734483,95.534,2015,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.74,8.101827621579751,95.534,2015,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.11,7.44237653610233,95.534,2015,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.1,6.383758045104912,95.555,2015,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.8,8.16283815603579,95.555,2015,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,7.2314373920778605,95.555,2015,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.16,6.405590333381861,96.166,2015,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.78,8.090177401576442,96.166,2015,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,7.185491753842315,96.166,2015,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.14,6.371409596546572,96.368,2015,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.77,8.062842437323594,96.368,2015,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,7.170430018263324,96.368,2015,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.41,6.416544875773289,99.898,2016,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.04,8.048209173356824,99.898,2016,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,6.917055396504434,99.898,2016,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.29,6.286730899932034,100.052,2016,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.14,8.135769399912046,100.052,2016,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.96,6.956382681005876,100.052,2016,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.27,6.303915063039151,99.462,2016,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.07,8.113651444772877,99.462,2016,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,6.9473768876555875,99.462,2016,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.22,6.278452391767354,99.069,2016,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.06,8.135743774540977,99.069,2016,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.99,7.05568845955849,99.069,2016,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.29,6.338936590478495,99.228,2016,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.09,8.152940702221148,99.228,2016,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.98,7.034304833313179,99.228,2016,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.2,6.28242542153048,98.688,2016,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.02,8.126621271076523,98.688,2016,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.91,7.001864461738003,98.688,2016,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.23,6.318522500228198,98.599,2016,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.95,8.06296209900709,98.599,2016,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.95,7.0487530299495935,98.599,2016,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.28,6.335626803333266,99.122,2016,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.02,8.091039325275922,99.122,2016,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.22,7.283953108290793,99.122,2016,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.51,6.4958390708256,100.218,2016,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.01,7.9925761839190566,100.218,2016,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.26,7.244207627372328,100.218,2016,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.46,6.453804347826086,100.096,2016,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.01,8.00231777493606,100.096,2016,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.34,7.332960358056266,100.096,2016,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.49,6.482415573778678,100.117,2016,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.02,8.010627565748074,100.117,2016,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.33,7.321433922310897,100.117,2016,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.49,6.482415573778678,100.117,2016,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.01,8.000639252075072,100.117,2016,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.33,7.321433922310897,100.117,2016,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.54,6.518034224662886,100.337,2017,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.973130550046344,100.337,2017,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.32,7.2954144532924055,100.337,2017,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.56,6.532888512672409,100.415,2017,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.966937210576108,100.415,2017,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.34,7.309664890703579,100.415,2017,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.56,6.532628287475478,100.419,2017,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.966619862774974,100.419,2017,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.35,7.319331998924507,100.419,2017,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.53,6.511507319213433,100.284,2017,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.01,7.987316022496111,100.284,2017,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.35,7.3291851142754565,100.284,2017,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.62,6.581759974547877,100.581,2017,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.95378848887961,100.581,2017,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.35,7.30754317415814,100.581,2017,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.62,6.598094326834909,100.332,2017,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",7.97,7.9436271578359845,100.332,2017,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.34,7.315711836702149,100.332,2017,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.62,6.584116564722263,100.545,2017,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.956636331990651,100.545,2017,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.31,7.270376448356457,100.545,2017,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.58,6.542641516938283,100.571,2017,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.0,7.954579351900648,100.571,2017,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.31,7.268496882799217,100.571,2017,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.63,6.594390292420926,100.54,2017,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.09,8.046548637358265,100.54,2017,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.34,7.30057688482196,100.54,2017,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.58,6.52881409747579,100.784,2017,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.08,8.017145578663278,100.784,2017,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.32,7.263057628194951,100.784,2017,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.57,6.526922312735943,100.66,2017,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.08,8.027021657063383,100.66,2017,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.32,7.272004768527718,100.66,2017,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.53,6.50255920017526,100.422,2017,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.08,8.046045687200017,100.422,2017,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.3,7.269323455019816,100.422,2017,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.57,6.536337860020892,100.515,2018,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.07,8.028652439934339,100.515,2018,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.35,7.312341441575884,100.515,2018,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.47,6.420561675101717,100.77,2018,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.08,8.01825940259998,100.77,2018,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.33,7.273990274883397,100.77,2018,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.44,6.436395618453666,100.056,2018,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.02,8.015511313664348,100.056,2018,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.35,7.345886303669944,100.056,2018,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.45,6.4323111443530285,100.275,2018,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.03,8.00797806033408,100.275,2018,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.31,7.289952630266766,100.275,2018,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.43,6.418190529425856,100.184,2018,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.07,8.055178471612233,100.184,2018,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.44,7.426335542601614,100.184,2018,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.44,6.425221989424325,100.23,2018,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.05,8.031527486780405,100.23,2018,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.44,7.422927267285244,100.23,2018,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.45,6.441883227133811,100.126,2018,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.05,8.039869764097238,100.126,2018,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.44,7.4306373968799315,100.126,2018,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.26,6.321061453642184,99.034,2018,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.06,8.138619060120767,99.034,2018,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.39,7.462083728820404,99.034,2018,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.49,6.490908727221811,99.986,2018,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.05,8.051127157802092,99.986,2018,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.43,7.43104034564839,99.986,2018,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.45,6.46214883981886,99.812,2018,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.06,8.075181340920933,99.812,2018,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.41,7.42395703923376,99.812,2018,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.3,6.34997429772308,99.213,2018,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.05,8.113856047090605,99.213,2018,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.4,7.458699968754096,99.213,2018,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.47,6.477903041710888,99.878,2018,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.04,8.049820781353251,99.878,2018,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.29,7.298904663689701,99.878,2018,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.43,6.4318009042531905,99.972,2019,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.44,8.442363861881327,99.972,2019,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.96,6.961949345816828,99.972,2019,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.32,6.337618579651432,99.722,2019,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.44,8.463528609534505,99.722,2019,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.9,6.919235474619442,99.722,2019,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.39,6.416242431545019,99.591,2019,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.44,8.47466136498278,99.591,2019,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.04,7.06891184946431,99.591,2019,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.38,6.386258533362696,99.902,2019,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.41,8.41824988488719,99.902,2019,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",6.95,6.956817681327701,99.902,2019,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.23,6.278406514224673,99.229,2019,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.38,8.445111812071069,99.229,2019,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.06,7.1148555361839785,99.229,2019,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.38,6.382297627145772,99.964,2019,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.38,8.383017886439118,99.964,2019,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.01,7.012524508823176,99.964,2019,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.3,6.304917835912012,99.922,2019,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.37,8.3765336962831,99.922,2019,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.1,7.1055423230119485,99.922,2019,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.37,6.340769054658027,100.461,2019,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.37,8.331591363812823,100.461,2019,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.1,7.067419197499526,100.461,2019,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.37,6.355065595849753,100.235,2019,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.38,8.360353170050383,100.235,2019,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.09,7.07337756272759,100.235,2019,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.33,6.303211351755042,100.425,2019,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.38,8.3445357231765,100.425,2019,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.07,7.0400796614388845,100.425,2019,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.39,6.371014377156074,100.298,2019,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.38,8.355101796645997,100.298,2019,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.12,7.098845440587051,100.298,2019,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.38,6.362185879537295,100.28,2019,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.37,8.34662943757479,100.28,2019,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.11,7.09014758675708,100.28,2019,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.29,6.253852731213586,100.578,2020,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.52,8.471037403806001,100.578,2020,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.12,7.079082900833184,100.578,2020,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.35,6.302479306032514,100.754,2020,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.52,8.456239950771185,100.754,2020,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.12,7.066716954165591,100.754,2020,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.36,6.296593305414476,101.007,2020,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.52,8.435058956309959,101.007,2020,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.04,6.9698139732889794,101.007,2020,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.32,6.226171594077256,101.507,2020,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.67,8.541282867191423,101.507,2020,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.18,7.073403804663717,101.507,2020,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.32,6.207153941346324,101.818,2020,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.67,8.515193777131746,101.818,2020,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.29,7.159834213989669,101.818,2020,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.32,6.2142337417159945,101.702,2020,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.42,8.279089890070992,101.702,2020,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.29,7.1680006292894936,101.702,2020,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.27,6.184041818719795,101.39,2020,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.43,8.314429430910346,101.39,2020,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.29,7.19005819114311,101.39,2020,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.25,6.209020464931453,100.66,2020,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.41,8.354857937611763,100.66,2020,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.13,7.083250546393802,100.66,2020,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.31,6.202693404108915,101.73,2020,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.19,8.050722500737246,101.73,2020,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.14,7.0185785903863165,101.73,2020,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.38,6.2415010907952535,102.219,2020,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.24,8.061123665854685,102.219,2020,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.18,7.024134456412214,102.219,2020,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.37,6.239470281706696,102.092,2020,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.26,8.09074168397132,102.092,2020,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.17,7.023077224464208,102.092,2020,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.35,6.22189125897765,102.059,2020,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.31,8.142349033402247,102.059,2020,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.08,6.937163797411301,102.059,2020,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.35,6.22555123089442,101.999,2021,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.28,8.117726644378866,101.999,2021,1,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.08,6.9412445220051175,101.999,2021,1,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.4,6.211782975832282,103.03,2021,2,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.31,8.06561195768223,103.03,2021,2,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.12,6.910608560613414,103.03,2021,2,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.37,6.204706615756254,102.664,2021,3,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.28,8.06514454920907,102.664,2021,3,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.1,6.915764045819371,102.664,2021,3,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.31,6.184091889137166,102.036,2021,4,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.17,8.006977929358266,102.036,2021,4,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.09,6.9485279705202085,102.036,2021,4,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.34,6.1980037344438905,102.291,2021,5,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.16,7.9772413995366165,102.291,2021,5,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.08,6.921430037833241,102.291,2021,5,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.31,6.172356451139587,102.23,2021,6,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.1,7.923310182920865,102.23,2021,6,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.08,6.925560011738237,102.23,2021,6,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.33,6.168388228415513,102.62,2021,7,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.16,7.951666341843695,102.62,2021,7,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.06,6.8797505359579025,102.62,2021,7,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.32,6.159723981988655,102.602,2021,8,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.25,8.040778932184557,102.602,2021,8,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.07,6.890703884914524,102.602,2021,8,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.35,6.1750605350422525,102.833,2021,9,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.25,8.022716443165132,102.833,2021,9,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.03,6.836326860054652,102.833,2021,9,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.31,6.13819200575881,102.799,2021,10,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.25,8.025369896594324,102.799,2021,10,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.09,6.896954250527728,102.799,2021,10,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.35,6.049462693392272,104.968,2021,11,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.28,7.888118283667403,104.968,2021,11,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.1,6.763966161115769,104.968,2021,11,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.38,6.0438415338853,105.562,2021,12,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.71,8.25107519751426,105.562,2021,12,"Poultry, Chilled"
"Duck, Chilled (Per Kilogram)",7.18,6.801690002084084,105.562,2021,12,"Poultry, Chilled"
"Whole Chicken, Chilled (Per Kilogram)",6.5,6.097046215610315,106.609,2022,1,"Poultry, Chilled"
"Chicken Wing, Chilled (Per Kilogram)",8.76,8.216942284422517,106.609,2022,1,"Poultry, Chilled"
